"","timestamp","ETH_Close","BTC_Close","breakeven_inflation","BTC_Energy","ETH_Energy"
"391",2020-01-15,166.4,8821.41,1.67,73.12146138,7.774734732
"392",2020-01-14,165.64,8810.01,1.7,73.12146138,7.789027289
"393",2020-01-13,143.58,8110.34,1.7,73.12146138,7.80350948
"394",2020-01-10,144.84,8197.02,1.67,73.12146138,7.86901851
"395",2020-01-09,137.74,7817.76,1.67,73.12146138,7.899566399
"396",2020-01-08,140.72,8055.98,1.68,73.12146138,7.923424557
"397",2020-01-07,142.8,8145.28,1.67,73.12146138,7.946284313
"398",2020-01-06,144.15,7758,1.69,73.12146138,7.98118358
"399",2020-01-03,134.35,7344.96,1.69,73.12146138,8.063424534
"400",2020-01-02,127.19,6965.71,1.72,73.12146138,8.085017571
"401",2020-01-01,130.77,7200.85,1.7,73.12146138,8.107113682
"402",2019-12-31,129.16,7195.23,1.68,73.12146138,8.135936908
"403",2019-12-30,131.59,7246,1.66,73.12146138,8.158265942
"404",2019-12-27,126.29,7254.74,1.64,73.12146138,8.227341847
"405",2019-12-26,125.58,7202,1.66,73.12146138,8.251318923
"406",2019-12-25,125.09,7204.63,1.66,73.12146138,8.272730379
"407",2019-12-24,127.75,7255.77,1.67,73.12146138,8.285365985
"408",2019-12-23,127.8,7317.09,1.67,73.12146138,8.296544251
"409",2019-12-20,128.19,7187.83,1.67,73.12146138,8.315822398
"410",2019-12-19,128.1,7150.3,1.68,73.12146138,8.317957379
"411",2019-12-18,132.78,7277.83,1.68,73.12146138,8.26876676
"412",2019-12-17,121.88,6623.82,1.65,73.12146138,8.302123988
"413",2019-12-16,132.73,6891.72,1.64,73.12146138,8.330094897
"414",2019-12-13,144.8,7258.48,1.62,73.12146138,8.331857294
"415",2019-12-12,144.87,7198.08,1.62,73.12146138,8.334142293
"416",2019-12-11,143.39,7210,1.6,73.12146138,8.336071175
"417",2019-12-10,145.56,7224.13,1.59,73.12146138,8.331874087
"418",2019-12-09,147.38,7338.64,1.59,73.12146138,8.336616268
"419",2019-12-06,148.45,7527.47,1.59,73.12146138,8.342696493
"420",2019-12-05,148.1,7389,1.55,73.12146138,8.34013702
"421",2019-12-04,145.38,7194.32,1.54,73.12146138,8.343124193
"422",2019-12-03,147.17,7292.71,1.51,73.12146138,8.346094293
"423",2019-12-02,148.65,7294.28,1.54,73.12146138,8.341817516
"424",2019-11-29,154.57,7739.68,1.5,73.12146138,8.346113033
"425",2019-11-28,150.72,7419.49,1.51,73.12146138,8.350289108
"426",2019-11-27,152.62,7508.52,1.54,73.12146138,8.353453879
"427",2019-11-26,147.47,7156.14,1.52,73.12146138,8.348993409
"428",2019-11-25,145.69,7109.57,1.53,73.12146138,8.351576641
"429",2019-11-22,149.56,7268.23,1.53,73.12146138,8.343685419
"430",2019-11-21,161.01,7627.74,1.53,73.12146138,8.330769931
"431",2019-11-20,174.72,8098.01,1.51,73.12146138,8.326245082
"432",2019-11-19,175.94,8133.64,1.53,73.12146138,8.319947444
"433",2019-11-18,178.2,8187.17,1.54,73.12146138,8.301165163
"434",2019-11-15,180,8471.73,1.52,73.12146138,8.26678503
"435",2019-11-14,184.92,8646.68,1.54,73.12146138,8.259613978
"436",2019-11-13,188.11,8777.12,1.58,73.12146138,8.240867615
"437",2019-11-12,187.09,8821.94,1.6,73.12146138,8.232714993
"438",2019-11-11,184.98,8733.27,1.62,73.12146138,8.22497831
"439",2019-11-08,183.74,8773.73,1.63,73.12146138,8.186694361
"440",2019-11-07,186.68,9216.2,1.61,73.12146138,8.167432249
"441",2019-11-06,191.16,9339.05,1.57,73.12146138,8.159304711
"442",2019-11-05,188.68,9308.66,1.58,73.12146138,8.139787742
"443",2019-11-04,185.71,9393.35,1.56,73.12146138,8.131554564
"444",2019-11-01,182.85,9231.61,1.5,73.12146138,8.094659327
"445",2019-10-31,182.18,9140.85,1.44,73.12146138,8.07649505
"446",2019-10-30,183.13,9154.72,1.47,73.12146138,8.069145983
"447",2019-10-29,190.46,9407.62,1.51,73.12146138,8.061433232
"448",2019-10-28,181.72,9205.14,1.53,73.12146138,8.044764698
"449",2019-10-25,181.5,8655.02,1.55,73.12146138,8.019958113
"450",2019-10-24,160.38,7412.41,1.52,73.12146138,8.015543031
"451",2019-10-23,162.35,7466.62,1.52,73.12146138,8.00049606
"452",2019-10-22,171.2,8020,1.53,73.12146138,7.994110081
"453",2019-10-21,173.98,8197.27,1.53,73.12146138,7.985924805
"454",2019-10-18,172.74,7947.01,1.52,73.12146138,7.935673532
"455",2019-10-17,177.16,8070.58,1.52,73.12146138,7.926375298
"456",2019-10-16,174.47,7991.74,1.35,73.12146138,7.915849003
"457",2019-10-15,180.49,8159.29,1.33,73.12146138,7.889566709
"458",2019-10-14,186.72,8348.2,1.33,73.12146138,7.877451058
"459",2019-10-11,180.72,8258.5,1.34,73.12146138,7.827315262
"460",2019-10-10,191.14,8558.03,1.29,73.12146138,7.801515384
"461",2019-10-09,192.62,8560.74,1.24,73.12146138,7.787731578
"462",2019-10-08,180.6,8168.39,1.25,73.12146138,7.762296293
"463",2019-10-07,179.85,8190.09,1.27,73.12146138,7.75221084
"464",2019-10-04,175.55,8137.13,1.27,73.12146138,7.713117232
"465",2019-10-03,174.69,8223.96,1.25,73.12146138,7.692934366
"466",2019-10-02,180.24,8359.94,1.29,73.12146138,7.684925456
"467",2019-10-01,175.66,8292.44,1.33,73.12146138,7.665462547
"468",2019-09-30,180.85,8289.34,1.35,73.12146138,7.656780592
"469",2019-09-27,173.79,8177.91,1.36,73.12146138,7.62591089
"470",2019-09-26,165.92,8063.73,1.4,73.12146138,7.611427022
"471",2019-09-25,169.96,8430.05,1.41,73.12146138,7.609253618
"472",2019-09-24,165.81,8493.14,1.39,73.12146138,7.606581272
"473",2019-09-23,201.29,9702.25,1.42,73.12146138,7.59624845
"474",2019-09-20,218.03,10168.59,1.42,73.12146138,7.56445758
"475",2019-09-19,220.24,10244.29,1.41,73.12146138,7.544413198
"476",2019-09-18,210.21,10156.99,1.4,73.12146138,7.532984369
"477",2019-09-17,207.84,10187.82,1.46,73.12146138,7.52174893
"478",2019-09-16,197.22,10251.31,1.48,73.12146138,7.500407633
"479",2019-09-13,180.95,10342.06,1.46,73.12146138,7.46646734
"480",2019-09-12,180.72,10415.01,1.43,73.12146138,7.445700092
"481",2019-09-11,178.28,10158.33,1.4,73.12146138,7.435390246
"482",2019-09-10,179.81,10098.15,1.4,73.12146138,7.411012494
"483",2019-09-09,180.54,10303.12,1.38,73.12146138,7.397613363
"484",2019-09-06,169.08,10298.73,1.35,73.12146138,7.34103124
"485",2019-09-05,173.75,10564.49,1.35,73.12146138,7.314568013
"486",2019-09-04,174.72,10567.02,1.31,73.12146138,7.30226226
"487",2019-09-03,178.75,10615.28,1.29,73.12146138,7.276308638
"488",2019-09-02,178.05,10340,1.31,73.12146138,7.262859153
"489",2019-08-30,168.5,9584.54,1.35,73.12146138,7.221993132
"490",2019-08-29,169.01,9498.44,1.39,73.12146138,7.205049153
"491",2019-08-28,173.03,9721,1.36,73.12146138,7.196966959
"492",2019-08-27,187.24,10185.05,1.36,73.12146138,7.178964266
"493",2019-08-26,188.67,10372.25,1.34,73.12146138,7.167335453
"494",2019-08-23,194.02,10389.55,1.35,73.12146138,7.119142929
"495",2019-08-22,190.35,10099.88,1.35,73.12146138,7.11063912
"496",2019-08-21,187.45,10142.57,1.34,73.12146138,7.09954991
"497",2019-08-20,196.6,10760.51,1.34,73.12146138,7.097976151
"498",2019-08-19,202.28,10915.54,1.36,73.12146138,7.094670252
"499",2019-08-16,184.88,10331.54,1.34,73.12146138,7.099757284
"500",2019-08-15,188.03,10293.93,1.34,73.12146138,7.103616223
"501",2019-08-14,187.1,10050.37,1.36,73.12146138,7.112534165
"502",2019-08-13,209.3,10892.71,1.44,73.12146138,7.114861527
"503",2019-08-12,211.41,11396.08,1.39,73.12146138,7.121962978
"504",2019-08-09,210.53,11879.99,1.44,73.12146138,7.123030037
"505",2019-08-08,221.39,11999.77,1.43,73.12146138,7.124206233
"506",2019-08-07,226.1,11975.03,1.38,73.12146138,7.120678945
"507",2019-08-06,226.28,11481.69,1.4,73.12146138,7.120853372
"508",2019-08-05,233.54,11828.8,1.39,73.12146138,7.117318081
"509",2019-08-02,217.61,10523.75,1.45,73.12146138,7.116343102
"510",2019-08-01,216.84,10374.99,1.47,73.12146138,7.114745265
"511",2019-07-31,218.42,10080.53,1.56,73.12146138,7.117490768
"512",2019-07-30,209.58,9574.21,1.58,73.12146138,7.116236708
"513",2019-07-29,210.89,9507.64,1.57,73.12146138,7.116199811
"514",2019-07-26,218.81,9824,1.57,73.12146138,7.121644661
"515",2019-07-25,219.14,9879.87,1.6,73.12146138,7.119125829
"516",2019-07-24,216.31,9763.28,1.59,73.12146138,7.126934105
"517",2019-07-23,212.48,9864.91,1.61,73.12146138,7.129416015
"518",2019-07-22,217.51,10340.31,1.59,73.12146138,7.138347571
"519",2019-07-19,220.73,10504.29,1.6,73.12146138,7.125488602
"520",2019-07-18,225.73,10627.16,1.6,73.12146138,7.112516168
"521",2019-07-17,210.81,9667.92,1.6,73.12146138,7.106286318
"522",2019-07-16,198.88,9439.59,1.63,73.00150472,7.094578428
"523",2019-07-15,228.2,10838.72,1.61,72.78315525,7.096705803
"524",2019-07-12,274.62,11757.22,1.62,72.13201758,7.09541503
"525",2019-07-11,268.63,11342.89,1.63,71.91626878,7.098556966
"526",2019-07-10,289.23,12108.37,1.59,71.70116528,7.093363665
"527",2019-07-09,307.46,12543.41,1.56,71.48670516,7.091197258
"528",2019-07-08,311.97,12238.6,1.55,71.2728865,7.078799941
"529",2019-07-05,287.47,10970.73,1.55,70.6352601,7.074163103
"530",2019-07-04,282.73,11145.67,1.5,70.42398814,7.065069753
"531",2019-07-03,301.14,11940,1.51,70.2133481,7.061110867
"532",2019-07-02,291.48,10842.85,1.5,70.00333808,7.050792009
"533",2019-07-01,295.07,10624.93,1.53,69.79395621,7.051765078
"534",2019-06-28,311.05,12400.63,1.53,69.16956072,7.018949635
"535",2019-06-27,298.35,11329.99,1.53,68.9626727,7.012039218
"536",2019-06-26,339.39,13093.8,1.56,68.75640349,7.001273246
"537",2019-06-25,318.26,11820.86,1.52,68.55075124,6.998325354
"538",2019-06-24,311.64,11056.59,1.57,68.3457141,6.993731335
"539",2019-06-21,294.35,10159.86,1.6,67.73427497,7.037738148
"540",2019-06-20,271.22,9517.12,1.58,67.53167993,7.040658036
"541",2019-06-19,268.14,9255.49,1.53,67.32969086,7.068167602
"542",2019-06-18,264.66,9081.55,1.49,67.12830594,7.074106476
"543",2019-06-17,273.16,9313.96,1.45,66.92752337,7.097936254
"544",2019-06-14,262.47,8650,1.48,66.32877175,7.133656763
"545",2019-06-13,254.67,8218.54,1.51,66.13038061,7.164872326
"546",2019-06-12,261.15,8127.64,1.53,65.93258286,7.175748728
"547",2019-06-11,244.29,7884.9,1.57,65.73537673,7.208412608
"548",2019-06-10,246.51,7982.75,1.6,65.53876045,7.219531327
"549",2019-06-07,248.77,7980.53,1.61,64.95243308,7.210884745
"550",2019-06-06,248.76,7786.7,1.58,64.75815861,7.184635595
"551",2019-06-05,245.63,7776.5,1.59,64.56446521,7.155283553
"552",2019-06-04,241.39,7687.03,1.59,64.37135116,7.125002695
"553",2019-06-03,249.91,8115.82,1.56,64.17881472,7.11568557
"554",2019-05-31,267.9,8555,1.58,63.61292631,7.121000362
"555",2019-05-30,254.56,8269.54,1.59,63.42265833,7.126852902
"556",2019-05-29,268.83,8645.68,1.59,63.23295946,7.16318626
"557",2019-05-28,271.03,8715.64,1.58,63.04382797,7.176385181
"558",2019-05-27,270.53,8756.32,1.6,62.85526219,7.227240413
"559",2019-05-24,248.87,7964.87,1.62,62.29294211,7.34642654
"560",2019-05-23,244.56,7851.51,1.62,62.10662225,7.377184573
"561",2019-05-22,243.64,7628.43,1.68,61.92085967,7.369191798
"562",2019-05-21,253.43,7904.87,1.72,61.73565271,7.238378374
"563",2019-05-20,250.37,7938.15,1.71,61.55099971,7.061005809
"564",2019-05-17,244.3,7355.26,1.71,61.00034792,6.72599986
"565",2019-05-16,264.25,7866.59,1.75,60.81789424,6.693215097
"566",2019-05-15,248.1,8169.87,1.74,60.63598628,6.723268984
"567",2019-05-14,216.4,7947.56,1.75,60.45462242,6.733595033
"568",2019-05-13,195.84,7790.71,1.73,60.27380101,6.749343923
"569",2019-05-10,172.91,6373.33,1.75,59.73457539,6.863476548
"570",2019-05-09,170.9,6209.18,1.73,59.55590766,6.887072376
"571",2019-05-08,170.85,5987.29,1.75,59.37777434,6.93026498
"572",2019-05-07,169.18,5846.34,1.76,59.20017382,6.956377652
"573",2019-05-06,173,5747.79,1.81,59.02310451,7.014159145
"574",2019-05-03,168.06,5772.69,1.8,58.49506795,7.167475075
"575",2019-05-02,161.81,5492.87,1.78,58.32010763,7.212498374
"576",2019-05-01,160.19,5383.2,1.83,58.14567061,7.302497829
"577",2019-04-30,161.83,5320.81,1.85,57.97175535,7.349753961
"578",2019-04-29,155.11,5238.14,1.86,57.79836027,7.442640153
"579",2019-04-26,157.95,5314.1,1.86,57.2812806,7.661144295
"580",2019-04-25,154.72,5219.9,1.86,57.10995075,7.719075746
"581",2019-04-24,164.78,5415,1.87,56.93913335,7.831224364
"582",2019-04-23,169.16,5493.31,1.87,56.76882687,7.888898233
"583",2019-04-22,170.52,5357.14,1.87,56.59902978,7.994293878
"584",2019-04-19,172.64,5258.68,1.86,56.09267964,8.215886895
"585",2019-04-18,173.33,5258.44,1.86,55.92490493,8.326745461
"586",2019-04-17,165.75,5202.82,1.84,55.75763203,8.378957626
"587",2019-04-16,165.37,5173.72,1.86,55.59085946,8.475465965
"588",2019-04-15,159.95,5024.95,1.85,55.4245857,8.526786288
"589",2019-04-12,163.19,5048.01,1.86,54.92874246,8.797071322
"590",2019-04-11,164.07,5017.37,1.82,54.76444911,8.854616084
"591",2019-04-10,177.12,5308.25,1.83,54.60064717,8.912689138
"592",2019-04-09,174.6,5150,1.8,54.43733516,9.019584085
"593",2019-04-08,178.72,5236.9,1.81,54.27451163,9.075594009
"594",2019-04-05,164.77,5004.95,1.79,53.78895726,9.319593113
"595",2019-04-04,157.36,4898.66,1.81,53.62807304,9.374085391
"596",2019-04-03,159.96,4932.6,1.81,53.47462412,9.477009868
"597",2019-04-02,163.31,4857.29,1.81,53.31468008,9.53593429
"598",2019-04-01,141.24,4144.56,1.82,53.15521443,9.49361792
"599",2019-03-29,143.25,4103.25,1.78,52.68623968,9.429641776
"600",2019-03-28,137.86,4027.81,1.72,52.52865372,9.28711512
"601",2019-03-27,139.45,4038.05,1.74,52.3715391,9.28009369
"602",2019-03-26,134.18,3948.55,1.75,52.21489442,9.064051816
"603",2019-03-25,133.98,3936.12,1.77,52.05871826,9.112670329
"604",2019-03-22,135.98,3986.93,1.8,51.59298698,9.195360965
"605",2019-03-21,134.85,3980.64,1.86,51.43867096,9.196004363
"606",2019-03-20,139.01,4043.04,1.88,51.28481651,9.290416033
"607",2019-03-19,138.55,4015.53,1.85,51.13142225,9.306193273
"608",2019-03-18,137.59,3987.81,1.88,50.97848679,9.320459924
"609",2019-03-15,136.56,3923.76,1.86,50.52241954,9.087316715
"610",2019-03-14,132.2,3877.12,1.85,50.37130563,8.914923337
"611",2019-03-13,131.65,3866,1.84,50.22064369,8.876934879
"612",2019-03-12,133.57,3882.73,1.81,50.0704324,8.950002519
"613",2019-03-11,132.67,3871.61,1.82,49.92067039,9.017978921
"614",2019-03-08,133.52,3864.89,1.8,49.47406665,9.191780315
"615",2019-03-07,136.81,3873.64,1.8,49.32608839,9.283058918
"616",2019-03-06,137.4,3861.84,1.81,49.17855273,9.289856558
"617",2019-03-05,136.72,3857.73,1.83,49.03145835,8.9904247
"618",2019-03-04,125.65,3715.3,1.84,48.88480394,8.534982803
"619",2019-03-01,135.32,3823,1.85,48.44746734,9.141595266
"620",2019-02-28,135.34,3813.69,1.84,48.30255967,9.12503476
"621",2019-02-27,135.02,3818.07,1.84,48.15808541,9.231027597
"622",2019-02-26,136.22,3809.23,1.82,48.01404328,9.171807003
"623",2019-02-25,137.87,3827.92,1.82,47.87043198,9.324348287
"624",2019-02-22,147.36,3962,1.82,47.44217023,9.96948071
"625",2019-02-21,145.69,3937.31,1.8,47.30026942,9.844717438
"626",2019-02-20,148.44,3969.74,1.79,47.15879304,9.874537538
"627",2019-02-19,143.44,3907.79,1.76,47.01773982,9.8294717
"628",2019-02-18,145.69,3898.6,1.75,46.8771085,9.33592945
"629",2019-02-15,121.67,3602.47,1.75,48.5905059,8.226683243
"630",2019-02-14,120.42,3590.56,1.74,49.23149236,8.188163284
"631",2019-02-13,121.86,3609.4,1.76,49.49567305,8.237788855
"632",2019-02-12,122.41,3631.46,1.71,49.38796642,8.143377185
"633",2019-02-11,120.89,3631.05,1.69,49.37774354,8.116242572
"634",2019-02-08,119.25,3659.04,1.69,47.47815425,7.446521154
"635",2019-02-07,104.48,3398.4,1.69,47.04536729,7.024452034
"636",2019-02-06,104.5,3405.37,1.71,47.10029869,6.954909097
"637",2019-02-05,107.27,3471.59,1.72,47.00426106,7.138976887
"638",2019-02-04,107.68,3463.22,1.72,46.74300315,7.190784417
"639",2019-02-01,106.73,3462.07,1.72,46.9102676,7.19937238
"640",2019-01-31,106.44,3434.1,1.7,46.93256786,7.239598745
"641",2019-01-30,108.29,3458.18,1.68,47.01375148,7.251012068
"642",2019-01-29,104.45,3411.04,1.62,47.28543841,7.033095945
"643",2019-01-28,105.5,3434.15,1.62,47.29296267,7.098794305
"644",2019-01-25,115.11,3565.29,1.64,47.34917065,7.802544063
"645",2019-01-24,116.39,3569.62,1.62,47.2136841,7.862603871
"646",2019-01-23,116.44,3552.82,1.64,47.0724667,7.942387661
"647",2019-01-22,117.81,3570.93,1.63,46.93167168,7.939848124
"648",2019-01-21,115.63,3526.9,1.65,46.92016691,7.896340308
"649",2019-01-18,119.17,3594.87,1.67,46.85114106,8.160133507
"650",2019-01-17,121.54,3616.21,1.64,47.23754718,8.203464967
"651",2019-01-16,121.48,3591.84,1.64,47.31645929,8.274098882
"652",2019-01-15,118.95,3553.06,1.63,47.53175537,8.458810071
"653",2019-01-14,126.95,3626.09,1.64,47.65177364,8.4914835
"654",2019-01-11,124.65,3601.31,1.66,47.38465506,8.772232488
"655",2019-01-10,124.95,3585.88,1.65,47.37483899,8.984969803
"656",2019-01-09,148.1,3966.65,1.68,47.65479974,10.23608589
"657",2019-01-08,147.6,3955.13,1.66,47.33622847,10.14817752
"658",2019-01-07,149.34,3975.45,1.61,47.00349686,10.27311881
"659",2019-01-04,151.97,3792.01,1.58,46.17833291,10.35697418
"660",2019-01-03,146.3,3766.78,1.49,45.66169484,10.15117072
"661",2019-01-02,152.01,3858.56,1.49,45.48952921,10.28254171
"662",2019-01-01,139.1,3797.14,1.52,45.84451045,9.77167041
"663",2018-12-31,131.45,3702.9,1.51,45.805408,9.629062779
"664",2018-12-28,135.3,3839.26,1.52,43.68119338,9.15739459
"665",2018-12-27,113.8,3567.91,1.53,43.55054175,8.628542009
"666",2018-12-26,129.35,3777.74,1.57,43.42028091,9.244172351
"667",2018-12-25,127.6,3745.79,1.55,43.29040968,9.208218621
"668",2018-12-24,138.03,4008.01,1.52,43.1609269,9.620405613
"669",2018-12-21,107.69,3838.66,1.55,42.77479765,9.455293776
"670",2018-12-20,114.05,4049.62,1.53,42.64685708,9.347979178
"671",2018-12-19,98.74,3662.22,1.56,42.51929918,8.711889295
"672",2018-12-18,100.39,3652.98,1.58,42.39212281,8.150349661
"673",2018-12-17,94.02,3509.08,1.58,42.26532683,7.699212391
"674",2018-12-14,83.82,3224.17,1.6,42.64646712,7.131472907
"675",2018-12-13,86.34,3302.06,1.62,44.22534605,7.41559426
"676",2018-12-12,89.41,3445,1.62,44.83286126,7.588253593
"677",2018-12-11,87.76,3380.39,1.62,44.71085299,7.422672857
"678",2018-12-10,89.91,3432.88,1.65,45.51542758,7.64367826
"679",2018-12-07,93.05,3403.55,1.68,45.54798979,7.473500085
"680",2018-12-06,91,3508.75,1.69,49.4925587,8.093769415
"681",2018-12-05,102.71,3769.84,1.74,51.91669166,8.802769268
"682",2018-12-04,109.94,3951.64,1.74,53.24825079,9.248776989
"683",2018-12-03,108.76,3884.01,1.76,53.21549106,9.222796296
"684",2018-11-30,113.73,4041.32,1.77,52.88151375,9.587050507
"685",2018-11-29,117.98,4295.84,1.79,52.72334372,9.940709628
"686",2018-11-28,122.9,4264.85,1.74,52.56564678,10.3349308
"687",2018-11-27,111.43,3875.21,1.73,52.40842152,9.638513025
"688",2018-11-26,110.68,3862.2,1.78,53.28769255,9.920963919
"689",2018-11-23,125.02,4420.61,1.77,61.49879653,11.035526
"690",2018-11-22,126.63,4370,1.79,64.36576742,11.66594419
"691",2018-11-21,138.23,4661.07,1.81,64.93793176,12.09411242
"692",2018-11-20,133.82,4558.86,1.82,64.52425413,12.17570194
"693",2018-11-19,150.81,4910.03,1.85,71.90524798,13.78356298
"694",2018-11-16,176.89,5655.94,1.88,73.12146138,15.84221294
"695",2018-11-15,184.35,5753.4,1.85,73.12146138,15.92396787
"696",2018-11-14,187.43,5922.41,1.85,73.12146138,17.04315452
"697",2018-11-13,209.84,6457.66,1.88,73.12146138,18.59781826
"698",2018-11-12,212.89,6453.07,1.89,73.12146138,18.86431884
"699",2018-11-09,210.77,6419.99,1.9,73.12146138,19.07599604
"700",2018-11-08,212.79,6479.84,1.92,73.12146138,19.39221371
"701",2018-11-07,219.07,6578.46,1.93,73.12146138,19.87831184
"702",2018-11-06,220.74,6519.11,1.92,73.12146138,20.1826287
"703",2018-11-05,210.66,6468.99,1.91,73.12146138,19.84395022
"704",2018-11-02,202.35,6433.98,1.91,73.12146138,19.2934623
"705",2018-11-01,199.96,6410,1.88,73.12146138,19.09462196
"706",2018-10-31,198.73,6371.93,1.9,73.12146138,18.94483457
"707",2018-10-30,197.27,6330.87,1.91,73.12146138,18.82747715
"708",2018-10-29,196.96,6344.5,1.92,73.12146138,18.84986706
"709",2018-10-26,204.92,6538.63,1.93,73.12146138,18.92441485
"710",2018-10-25,203.93,6528.09,1.91,73.12146138,18.94502111
"711",2018-10-24,205.35,6565.5,1.93,73.12146138,18.96199829
"712",2018-10-23,205.85,6553.51,1.94,73.12146138,18.98360443
"713",2018-10-22,206.67,6581.2,1.98,73.12146138,18.98299177
"714",2018-10-19,205,6528.88,1.98,73.12146138,18.98469954
"715",2018-10-18,206.24,6618.96,1.99,73.12146138,18.99881647
